COMPANY_ID,cusip,TICKER,CONAME,year,MeetingDate,state,BLANKCHECK,CARVE_OUT,CBOARD,CONFVOTE,CUMVOTE,DUALCLASS,FAIRPRICE,GPARACHUTE,LABYLW,LACHTR,LSPMT,LWCNST,MAJ_VOTE_REQUIRED,MAJ_VOTE_REQUIREMENT,MAJOR_VOTE_COMM,PPILL,RESIGN_REQUIRE,CHARTER_AMEND_VOTEPCNT,FYEND,LAW_AMEND_VOTEPCNT,MTGMONTH,SPL_MEET_VOTEPCNT,SUPERMAJOR_PCNT,WRITTEN_CONSENT_VOTEPCNT,UNEQVOTE
518078,00846U101,A,"AGILENT TECHNOLOGIES, INC.",2013,20130320,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2012,80,3,,51,,
518078,00846U101,A,"AGILENT TECHNOLOGIES, INC.",2014,20140319,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2013,80,3,,51,,
518078,00846U101,A,"AGILENT TECHNOLOGIES, INC.",2015,20150318,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2014,80,3,,51,,
518078,00846U101,A,"AGILENT TECHNOLOGIES, INC.",2016,20160316,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2015,80,3,,51,,
518078,00846U101,A,"AGILENT TECHNOLOGIES, INC.",2017,20170315,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2016,80,3,,50.01,,
518078,00846U101,A,"AGILENT TECHNOLOGIES, INC.",2018,20180321,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2017,80,3,,50.01,,
2266,9158106,APD,"AIR PRODUCTS AND CHEMICALS, INC.",2013,20130124,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NA,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2012,51,1,,,,
2266,9158106,APD,"AIR PRODUCTS AND CHEMICALS, INC.",2014,20140123,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NA,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",YES,POLICY,51,2013,51,1,,,,
2266,9158106,APD,"AIR PRODUCTS AND CHEMICALS, INC.",2015,20150122,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NA,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2014,51,1,,51,,
2266,9158106,APD,"AIR PRODUCTS AND CHEMICALS, INC.",2016,20160128,Delaware,YES,YES,,,,,,YES,YES,YES,,NA,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2015,51,1,,51,,
2266,9158106,APD,"AIR PRODUCTS AND CHEMICALS, INC.",2017,20170126,Delaware,YES,YES,,,,,,YES,YES,YES,,NA,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2016,51,1,,50.01,,
2266,9158106,APD,"AIR PRODUCTS & CHEMICALS, INC.",2018,20180125,Delaware,YES,YES,,,,,,YES,YES,YES,NULL,NA,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2017,51,1,,50.01,,
2304,9363102,ARG,"AIRGAS, INC.",2013,20130806,Delaware,YES,,YES,,,,YES,YES,YES,YES,YES,NO,,NO,The company has a plurality vote standard for the election of directors.,YES,NO,67,2012,67,8,33,51,,
2304,9363102,ARG,"AIRGAS, INC.",2014,20140805,Delaware,YES,,YES,,,,YES,YES,YES,YES,YES,NO,,NO,The company has a plurality vote standard for the election of directors.,YES,NO,67,2013,67,8,33,51,,
2304,9363102,ARG,"AIRGAS, INC.",2015,20150804,Delaware,YES,,YES,,,,YES,YES,YES,YES,YES,NO,,NO,The company has a plurality vote standard for the election of directors.,YES,NO,67,2014,67,8,33,51,,
2304,9363102,ARG,"AIRGAS, INC.",2016,20150804,Delaware,YES,,YES,,,,YES,YES,YES,YES,YES,NO,,NO,The company has a plurality vote standard for the election of directors.,YES,NO,67,2014,67,8,33,51,,
517255,00971T101,AKAM,"AKAMAI TECHNOLOGIES, INC.",2013,20130515,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,75,2012,75,5,,51,,
517255,00971T101,AKAM,"AKAMAI TECHNOLOGIES, INC.",2014,20140514,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,75,2013,75,5,,51,,
517255,00971T101,AKAM,"AKAMAI TECHNOLOGIES, INC.",2015,20150513,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,75,2014,75,5,,51,,
517255,00971T101,AKAM,"AKAMAI TECHNOLOGIES, INC.",2016,20160511,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,75,2015,75,5,,51,,
517255,00971T101,AKAM,"AKAMAI TECHNOLOGIES, INC.",2017,20170517,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,75,2016,75,5,,50.01,,
517255,00971T101,AKAM,"AKAMAI TECHNOLOGIES, INC.",2018,20180601,Delaware,YES,YES,YES,,,,,YES,YES,YES,,NO,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,75,2017,75,6,,50.01,,
2674,11659109,ALK,"ALASKA AIR GROUP, INC.",2013,20130521,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2012,51,5,10,51,100,
2674,11659109,ALK,"ALASKA AIR GROUP, INC.",2014,20140508,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2013,51,5,10,51,100,
2674,11659109,ALK,"ALASKA AIR GROUP, INC.",2015,20150507,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2014,51,5,10,51,100,
2674,11659109,ALK,"ALASKA AIR GROUP, INC.",2016,20160512,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2015,51,5,10,51,100,
2674,11659109,ALK,"ALASKA AIR GROUP, INC.",2017,20170504,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2016,51,5,10,50.01,100,
2674,11659109,ALK,"ALASKA AIR GROUP, INC.",2018,20180503,Delaware,YES,YES,,YES,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2017,51,5,10,50.01,100,
2839,12653101,ALB,ALBEMARLE CORPORATION,2013,20130507,Virginia,YES,,,,,,,YES,YES,YES,,UNANIMOUS,,NO,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its governance guidelines",,POLICY,75,2012,0,5,,66.67,100,
2839,12653101,ALB,ALBEMARLE CORPORATION,2014,20140513,Virginia,YES,,,,,,,YES,YES,YES,,UNANIMOUS,,NO,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its governance guidelines",,POLICY,75,2013,,5,,66.67,100,
2839,12653101,ALB,ALBEMARLE CORPORATION,2015,20150505,Virginia,YES,,,,,,,YES,YES,YES,,UNANIMOUS,,NO,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its governance guidelines",,POLICY,75,2014,,5,,66.67,100,
2839,12653101,ALB,ALBEMARLE CORPORATION,2016,20160510,Virginia,YES,,,,,,,YES,YES,YES,,UNANIMOUS,,NO,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its governance guidelines",,POLICY,75,2015,,5,,66.67,100,
2839,12653101,ALB,ALBEMARLE CORPORATION,2017,20170512,Virginia,YES,YES,,,,,,YES,YES,YES,,UNANIMOUS,CAST,BY-LAWS,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its governance guidelines",,POLICY,75,2016,51,5,,66.67,100,
2839,12653101,ALB,ALBEMARLE CORP.,2018,20180508,Virginia,YES,YES,,,,,,YES,YES,YES,,UNANIMOUS,CAST,BY-LAWS,"The company has a plurality vote standard for the election of directors, and has a director resignation policy in its governance guidelines",,POLICY,75,2017,51,5,,50.01,100,
512970,13817101,AA,ALCOA INC.,2013,20130503,Pennsylvania,YES,YES,YES,YES,,,,YES,YES,YES,,YES,CAST,CHARTER,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2012,51,5,,51,51,
512970,13817101,AA,ALCOA INC.,2014,20140502,Pennsylvania,YES,YES,YES,YES,,,,YES,YES,YES,YES,YES,CAST,CHARTER,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2013,51,5,25,51,51,
512970,13817101,AA,ALCOA INC.,2015,20150501,Pennsylvania,YES,YES,YES,YES,,,,YES,YES,YES,YES,YES,CAST,CHARTER,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2014,51,5,25,51,51,
512970,03965L100,AA,ALCOA INC.,2016,20160506,Pennsylvania,YES,YES,YES,YES,,,,YES,YES,YES,YES,YES,CAST,CHARTER,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,80,2015,,5,25,51,51,
641517,13872106,AA,ALCOA CORPORATION,2017,20170510,Delaware,YES,YES,,,,,,YES,YES,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",,BYLAWS-CHARTER,51,2016,51,5,25,50.01,100,
3170,15271109,ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",2013,20130520,Maryland,YES,YES,,,,,,YES,,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,0,2012,,5,51,51,100,
3170,15271109,ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",2014,20140529,Maryland,YES,YES,,,,,,YES,,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,,2013,,5,51,51,100,
3170,15271109,ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",2015,20150507,Maryland,YES,YES,,,,,,YES,,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,,2014,,5,51,51,100,
3170,15271109,ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",2016,20160512,Maryland,YES,YES,,,,,,YES,,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2015,,5,51,51,100,
3170,15271109,ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",2017,20170509,Maryland,YES,YES,,,,,,YES,,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2016,,5,51,50.01,100,
3170,15271109,ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",2018,20180522,Maryland,YES,YES,,,,,,YES,,YES,YES,UNANIMOUS,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its governance guidelines.",,POLICY,51,2017,,5,51,50.01,100,
3188,15351109,ALXN,"ALEXION PHARMACEUTICALS, INC.",2013,20130506,Delaware,YES,YES,,,,,,YES,YES,YES,YES,YES,CAST,BY-LAWS,"The company has adopted a majority vote standard (of shares cast) for the election of directors with a plurality carve-out for contested elections, and has a director resignation policy in its bylaws/charter.",YES,BYLAWS-CHARTER,51,2012,51,5,50,51,51,
